week,season,team,win,age,out,win_perc,lag_win_perc
17,2017,Houston Texans,0,25.740671641791046,21,0.25,0.5625
1,2018,Houston Texans,0,25.618577075098813,8,0.6875,0.25
2,2018,Houston Texans,0,25.618577075098813,10,0.6875,0.25
3,2018,Houston Texans,0,25.618577075098813,9,0.6875,0.25
4,2018,Houston Texans,1,25.618577075098813,8,0.6875,0.25
5,2018,Houston Texans,1,25.618577075098813,10,0.6875,0.25
6,2018,Houston Texans,1,25.618577075098813,10,0.6875,0.25
7,2018,Houston Texans,1,25.618577075098813,12,0.6875,0.25
8,2018,Houston Texans,1,25.618577075098813,15,0.6875,0.25
9,2018,Houston Texans,1,25.618577075098813,14,0.6875,0.25
11,2018,Houston Texans,1,25.618577075098813,12,0.6875,0.25
12,2018,Houston Texans,1,25.618577075098813,10,0.6875,0.25
13,2018,Houston Texans,1,25.618577075098813,9,0.6875,0.25
14,2018,Houston Texans,0,25.618577075098813,11,0.6875,0.25
15,2018,Houston Texans,1,25.618577075098813,10,0.6875,0.25
16,2018,Houston Texans,0,25.618577075098813,11,0.6875,0.25
17,2018,Houston Texans,1,25.618577075098813,11,0.6875,0.25
1,2019,Houston Texans,0,26.23659574468085,13,0.625,0.6875
2,2019,Houston Texans,1,26.23659574468085,13,0.625,0.6875
3,2019,Houston Texans,1,26.23659574468085,12,0.625,0.6875
4,2019,Houston Texans,0,26.23659574468085,13,0.625,0.6875
5,2019,Houston Texans,1,26.23659574468085,13,0.625,0.6875
6,2019,Houston Texans,1,26.23659574468085,15,0.625,0.6875
7,2019,Houston Texans,0,26.23659574468085,14,0.625,0.6875
8,2019,Houston Texans,1,26.23659574468085,18,0.625,0.6875
9,2019,Houston Texans,1,26.23659574468085,18,0.625,0.6875
11,2019,Houston Texans,0,26.23659574468085,15,0.625,0.6875
12,2019,Houston Texans,1,26.23659574468085,15,0.625,0.6875
13,2019,Houston Texans,1,26.23659574468085,16,0.625,0.6875
14,2019,Houston Texans,0,26.23659574468085,16,0.625,0.6875
15,2019,Houston Texans,1,26.23659574468085,14,0.625,0.6875
16,2019,Houston Texans,1,26.23659574468085,15,0.625,0.6875
17,2019,Houston Texans,0,26.23659574468085,19,0.625,0.6875
1,2016,Indianapolis Colts,0,26.2897384305835,7,0.5,0.5
2,2016,Indianapolis Colts,0,26.2897384305835,6,0.5,0.5
3,2016,Indianapolis Colts,1,26.2897384305835,6,0.5,0.5
4,2016,Indianapolis Colts,0,26.2897384305835,8,0.5,0.5
5,2016,Indianapolis Colts,1,26.2897384305835,6,0.5,0.5
6,2016,Indianapolis Colts,0,26.2897384305835,5,0.5,0.5
7,2016,Indianapolis Colts,1,26.2897384305835,10,0.5,0.5
8,2016,Indianapolis Colts,0,26.2897384305835,10,0.5,0.5
9,2016,Indianapolis Colts,1,26.2897384305835,9,0.5,0.5
11,2016,Indianapolis Colts,1,26.2897384305835,6,0.5,0.5
12,2016,Indianapolis Colts,0,26.2897384305835,8,0.5,0.5
13,2016,Indianapolis Colts,1,26.2897384305835,9,0.5,0.5
14,2016,Indianapolis Colts,0,26.2897384305835,10,0.5,0.5
15,2016,Indianapolis Colts,1,26.2897384305835,14,0.5,0.5
16,2016,Indianapolis Colts,0,26.2897384305835,11,0.5,0.5
17,2016,Indianapolis Colts,1,26.2897384305835,14,0.5,0.5
1,2017,Indianapolis Colts,0,25.511984659635665,10,0.25,0.5
2,2017,Indianapolis Colts,0,25.511984659635665,13,0.25,0.5
3,2017,Indianapolis Colts,1,25.511984659635665,15,0.25,0.5
4,2017,Indianapolis Colts,0,25.511984659635665,15,0.25,0.5
5,2017,Indianapolis Colts,1,25.511984659635665,14,0.25,0.5
6,2017,Indianapolis Colts,0,25.511984659635665,13,0.25,0.5
7,2017,Indianapolis Colts,0,25.511984659635665,14,0.25,0.5
8,2017,Indianapolis Colts,0,25.511984659635665,15,0.25,0.5
9,2017,Indianapolis Colts,1,25.511984659635665,16,0.25,0.5
10,2017,Indianapolis Colts,0,25.511984659635665,16,0.25,0.5
12,2017,Indianapolis Colts,0,25.511984659635665,14,0.25,0.5
13,2017,Indianapolis Colts,0,25.511984659635665,16,0.25,0.5
14,2017,Indianapolis Colts,0,25.511984659635665,18,0.25,0.5
15,2017,Indianapolis Colts,0,25.511984659635665,19,0.25,0.5
16,2017,Indianapolis Colts,0,25.511984659635665,21,0.25,0.5
17,2017,Indianapolis Colts,1,25.511984659635665,21,0.25,0.5
1,2018,Indianapolis Colts,0,25.5,10,0.625,0.25
2,2018,Indianapolis Colts,1,25.5,14,0.625,0.25
3,2018,Indianapolis Colts,0,25.5,17,0.625,0.25
4,2018,Indianapolis Colts,0,25.5,17,0.625,0.25
5,2018,Indianapolis Colts,0,25.5,21,0.625,0.25
6,2018,Indianapolis Colts,0,25.5,19,0.625,0.25
7,2018,Indianapolis Colts,1,25.5,20,0.625,0.25
8,2018,Indianapolis Colts,1,25.5,19,0.625,0.25
10,2018,Indianapolis Colts,1,25.5,19,0.625,0.25
11,2018,Indianapolis Colts,1,25.5,19,0.625,0.25
12,2018,Indianapolis Colts,1,25.5,20,0.625,0.25
13,2018,Indianapolis Colts,0,25.5,18,0.625,0.25
14,2018,Indianapolis Colts,1,25.5,19,0.625,0.25
15,2018,Indianapolis Colts,1,25.5,18,0.625,0.25
16,2018,Indianapolis Colts,1,25.5,21,0.625,0.25
17,2018,Indianapolis Colts,1,25.5,21,0.625,0.25
1,2019,Indianapolis Colts,0,25.54780876494024,10,0.4375,0.625
2,2019,Indianapolis Colts,1,25.54780876494024,12,0.4375,0.625
3,2019,Indianapolis Colts,1,25.54780876494024,11,0.4375,0.625
4,2019,Indianapolis Colts,0,25.54780876494024,11,0.4375,0.625
5,2019,Indianapolis Colts,1,25.54780876494024,13,0.4375,0.625
7,2019,Indianapolis Colts,1,25.54780876494024,12,0.4375,0.625
8,2019,Indianapolis Colts,1,25.54780876494024,11,0.4375,0.625
9,2019,Indianapolis Colts,0,25.54780876494024,11,0.4375,0.625
10,2019,Indianapolis Colts,0,25.54780876494024,14,0.4375,0.625
11,2019,Indianapolis Colts,1,25.54780876494024,13,0.4375,0.625
12,2019,Indianapolis Colts,0,25.54780876494024,13,0.4375,0.625
13,2019,Indianapolis Colts,0,25.54780876494024,13,0.4375,0.625
14,2019,Indianapolis Colts,0,25.54780876494024,14,0.4375,0.625
15,2019,Indianapolis Colts,0,25.54780876494024,14,0.4375,0.625
16,2019,Indianapolis Colts,1,25.54780876494024,17,0.4375,0.625
17,2019,Indianapolis Colts,0,25.54780876494024,19,0.4375,0.625
1,2016,Jacksonville Jaguars,0,25.21372549019608,7,0.1875,0.3125
2,2016,Jacksonville Jaguars,0,25.21372549019608,7,0.1875,0.3125
3,2016,Jacksonville Jaguars,0,25.21372549019608,9,0.1875,0.3125
4,2016,Jacksonville Jaguars,1,25.21372549019608,9,0.1875,0.3125
6,2016,Jacksonville Jaguars,1,25.21372549019608,10,0.1875,0.3125
7,2016,Jacksonville Jaguars,0,25.21372549019608,8,0.1875,0.3125
8,2016,Jacksonville Jaguars,0,25.21372549019608,9,0.1875,0.3125
9,2016,Jacksonville Jaguars,0,25.21372549019608,9,0.1875,0.3125
10,2016,Jacksonville Jaguars,0,25.21372549019608,10,0.1875,0.3125
11,2016,Jacksonville Jaguars,0,25.21372549019608,11,0.1875,0.3125
12,2016,Jacksonville Jaguars,0,25.21372549019608,14,0.1875,0.3125
13,2016,Jacksonville Jaguars,0,25.21372549019608,14,0.1875,0.3125
14,2016,Jacksonville Jaguars,0,25.21372549019608,17,0.1875,0.3125
15,2016,Jacksonville Jaguars,0,25.21372549019608,15,0.1875,0.3125
16,2016,Jacksonville Jaguars,1,25.21372549019608,20,0.1875,0.3125
17,2016,Jacksonville Jaguars,0,25.21372549019608,18,0.1875,0.3125
1,2017,Jacksonville Jaguars,1,25.462748344370862,10,0.625,0.1875
2,2017,Jacksonville Jaguars,0,25.462748344370862,12,0.625,0.1875
3,2017,Jacksonville Jaguars,1,25.462748344370862,15,0.625,0.1875
4,2017,Jacksonville Jaguars,0,25.462748344370862,16,0.625,0.1875
5,2017,Jacksonville Jaguars,1,25.462748344370862,17,0.625,0.1875
6,2017,Jacksonville Jaguars,0,25.462748344370862,14,0.625,0.1875
7,2017,Jacksonville Jaguars,1,25.462748344370862,14,0.625,0.1875
9,2017,Jacksonville Jaguars,1,25.462748344370862,14,0.625,0.1875
10,2017,Jacksonville Jaguars,1,25.462748344370862,14,0.625,0.1875
11,2017,Jacksonville Jaguars,1,25.462748344370862,16,0.625,0.1875
12,2017,Jacksonville Jaguars,0,25.462748344370862,16,0.625,0.1875
13,2017,Jacksonville Jaguars,1,25.462748344370862,18,0.625,0.1875
14,2017,Jacksonville Jaguars,1,25.462748344370862,16,0.625,0.1875
15,2017,Jacksonville Jaguars,1,25.462748344370862,15,0.625,0.1875
16,2017,Jacksonville Jaguars,0,25.462748344370862,15,0.625,0.1875
17,2017,Jacksonville Jaguars,0,25.462748344370862,16,0.625,0.1875
1,2018,Jacksonville Jaguars,1,25.484554280670785,7,0.3125,0.625
2,2018,Jacksonville Jaguars,1,25.484554280670785,9,0.3125,0.625
3,2018,Jacksonville Jaguars,0,25.484554280670785,11,0.3125,0.625
4,2018,Jacksonville Jaguars,1,25.484554280670785,10,0.3125,0.625
5,2018,Jacksonville Jaguars,0,25.484554280670785,10,0.3125,0.625
6,2018,Jacksonville Jaguars,0,25.484554280670785,13,0.3125,0.625
7,2018,Jacksonville Jaguars,0,25.484554280670785,17,0.3125,0.625
8,2018,Jacksonville Jaguars,0,25.484554280670785,20,0.3125,0.625
10,2018,Jacksonville Jaguars,0,25.484554280670785,20,0.3125,0.625
11,2018,Jacksonville Jaguars,0,25.484554280670785,21,0.3125,0.625
12,2018,Jacksonville Jaguars,0,25.484554280670785,23,0.3125,0.625
13,2018,Jacksonville Jaguars,1,25.484554280670785,23,0.3125,0.625
14,2018,Jacksonville Jaguars,0,25.484554280670785,22,0.3125,0.625
15,2018,Jacksonville Jaguars,0,25.484554280670785,23,0.3125,0.625
16,2018,Jacksonville Jaguars,1,25.484554280670785,24,0.3125,0.625
17,2018,Jacksonville Jaguars,0,25.484554280670785,24,0.3125,0.625
1,2019,Jacksonville Jaguars,0,25.191374663072775,12,0.375,0.3125
2,2019,Jacksonville Jaguars,0,25.191374663072775,14,0.375,0.3125
3,2019,Jacksonville Jaguars,1,25.191374663072775,12,0.375,0.3125
4,2019,Jacksonville Jaguars,1,25.191374663072775,12,0.375,0.3125
5,2019,Jacksonville Jaguars,0,25.191374663072775,12,0.375,0.3125
6,2019,Jacksonville Jaguars,0,25.191374663072775,12,0.375,0.3125
7,2019,Jacksonville Jaguars,1,25.191374663072775,13,0.375,0.3125
8,2019,Jacksonville Jaguars,1,25.191374663072775,18,0.375,0.3125
9,2019,Jacksonville Jaguars,0,25.191374663072775,19,0.375,0.3125
11,2019,Jacksonville Jaguars,0,25.191374663072775,13,0.375,0.3125
12,2019,Jacksonville Jaguars,0,25.191374663072775,13,0.375,0.3125
13,2019,Jacksonville Jaguars,0,25.191374663072775,14,0.375,0.3125
14,2019,Jacksonville Jaguars,0,25.191374663072775,14,0.375,0.3125
15,2019,Jacksonville Jaguars,1,25.191374663072775,17,0.375,0.3125
16,2019,Jacksonville Jaguars,0,25.191374663072775,16,0.375,0.3125
17,2019,Jacksonville Jaguars,1,25.191374663072775,19,0.375,0.3125
1,2016,Kansas City Chiefs,1,25.538916256157634,4,0.75,0.6875
2,2016,Kansas City Chiefs,0,25.538916256157634,7,0.75,0.6875
3,2016,Kansas City Chiefs,1,25.538916256157634,8,0.75,0.6875
4,2016,Kansas City Chiefs,0,25.538916256157634,6,0.75,0.6875
6,2016,Kansas City Chiefs,1,25.538916256157634,3,0.75,0.6875
7,2016,Kansas City Chiefs,1,25.538916256157634,6,0.75,0.6875
8,2016,Kansas City Chiefs,1,25.538916256157634,8,0.75,0.6875
9,2016,Kansas City Chiefs,1,25.538916256157634,10,0.75,0.6875
10,2016,Kansas City Chiefs,1,25.538916256157634,10,0.75,0.6875
11,2016,Kansas City Chiefs,0,25.538916256157634,8,0.75,0.6875
12,2016,Kansas City Chiefs,1,25.538916256157634,10,0.75,0.6875
13,2016,Kansas City Chiefs,1,25.538916256157634,9,0.75,0.6875
14,2016,Kansas City Chiefs,1,25.538916256157634,7,0.75,0.6875
15,2016,Kansas City Chiefs,0,25.538916256157634,9,0.75,0.6875
16,2016,Kansas City Chiefs,1,25.538916256157634,9,0.75,0.6875
17,2016,Kansas City Chiefs,1,25.538916256157634,9,0.75,0.6875
1,2017,Kansas City Chiefs,1,25.813813813813812,9,0.625,0.75
2,2017,Kansas City Chiefs,1,25.813813813813812,9,0.625,0.75
3,2017,Kansas City Chiefs,1,25.813813813813812,9,0.625,0.75
4,2017,Kansas City Chiefs,1,25.813813813813812,11,0.625,0.75
5,2017,Kansas City Chiefs,1,25.813813813813812,11,0.625,0.75
6,2017,Kansas City Chiefs,0,25.813813813813812,12,0.625,0.75
7,2017,Kansas City Chiefs,0,25.813813813813812,11,0.625,0.75
8,2017,Kansas City Chiefs,1,25.813813813813812,9,0.625,0.75
9,2017,Kansas City Chiefs,0,25.813813813813812,9,0.625,0.75
11,2017,Kansas City Chiefs,0,25.813813813813812,11,0.625,0.75
12,2017,Kansas City Chiefs,0,25.813813813813812,9,0.625,0.75
13,2017,Kansas City Chiefs,0,25.813813813813812,10,0.625,0.75
14,2017,Kansas City Chiefs,1,25.813813813813812,10,0.625,0.75
15,2017,Kansas City Chiefs,1,25.813813813813812,10,0.625,0.75
16,2017,Kansas City Chiefs,1,25.813813813813812,10,0.625,0.75
17,2017,Kansas City Chiefs,1,25.813813813813812,13,0.625,0.75
1,2018,Kansas City Chiefs,1,25.673026886383347,5,0.75,0.625
2,2018,Kansas City Chiefs,1,25.673026886383347,8,0.75,0.625
3,2018,Kansas City Chiefs,1,25.673026886383347,8,0.75,0.625
4,2018,Kansas City Chiefs,1,25.673026886383347,7,0.75,0.625
5,2018,Kansas City Chiefs,1,25.673026886383347,8,0.75,0.625
6,2018,Kansas City Chiefs,0,25.673026886383347,14,0.75,0.625
7,2018,Kansas City Chiefs,1,25.673026886383347,13,0.75,0.625
8,2018,Kansas City Chiefs,1,25.673026886383347,16,0.75,0.625
9,2018,Kansas City Chiefs,1,25.673026886383347,17,0.75,0.625
10,2018,Kansas City Chiefs,1,25.673026886383347,17,0.75,0.625
11,2018,Kansas City Chiefs,0,25.673026886383347,14,0.75,0.625
13,2018,Kansas City Chiefs,1,25.673026886383347,14,0.75,0.625
14,2018,Kansas City Chiefs,1,25.673026886383347,14,0.75,0.625
15,2018,Kansas City Chiefs,0,25.673026886383347,16,0.75,0.625
16,2018,Kansas City Chiefs,0,25.673026886383347,16,0.75,0.625
17,2018,Kansas City Chiefs,1,25.673026886383347,15,0.75,0.625
1,2019,Kansas City Chiefs,1,25.704182509505703,12,0.75,0.75
2,2019,Kansas City Chiefs,1,25.704182509505703,12,0.75,0.75
3,2019,Kansas City Chiefs,1,25.704182509505703,13,0.75,0.75
4,2019,Kansas City Chiefs,1,25.704182509505703,13,0.75,0.75
5,2019,Kansas City Chiefs,0,25.704182509505703,15,0.75,0.75
6,2019,Kansas City Chiefs,0,25.704182509505703,17,0.75,0.75
7,2019,Kansas City Chiefs,1,25.704182509505703,16,0.75,0.75
8,2019,Kansas City Chiefs,0,25.704182509505703,15,0.75,0.75
9,2019,Kansas City Chiefs,1,25.704182509505703,16,0.75,0.75
10,2019,Kansas City Chiefs,0,25.704182509505703,15,0.75,0.75
11,2019,Kansas City Chiefs,1,25.704182509505703,16,0.75,0.75
13,2019,Kansas City Chiefs,1,25.704182509505703,13,0.75,0.75
14,2019,Kansas City Chiefs,1,25.704182509505703,17,0.75,0.75
15,2019,Kansas City Chiefs,1,25.704182509505703,16,0.75,0.75
16,2019,Kansas City Chiefs,1,25.704182509505703,17,0.75,0.75
17,2019,Kansas City Chiefs,1,25.704182509505703,18,0.75,0.75
1,2017,Los Angeles Chargers,0,26.00420168067227,5,0.5625,0.3125
2,2017,Los Angeles Chargers,0,26.00420168067227,6,0.5625,0.3125
3,2017,Los Angeles Chargers,0,26.00420168067227,6,0.5625,0.3125
4,2017,Los Angeles Chargers,0,26.00420168067227,5,0.5625,0.3125
5,2017,Los Angeles Chargers,1,26.00420168067227,6,0.5625,0.3125
6,2017,Los Angeles Chargers,1,26.00420168067227,6,0.5625,0.3125
7,2017,Los Angeles Chargers,1,26.00420168067227,7,0.5625,0.3125
8,2017,Los Angeles Chargers,0,26.00420168067227,7,0.5625,0.3125
10,2017,Los Angeles Chargers,0,26.00420168067227,7,0.5625,0.3125
11,2017,Los Angeles Chargers,1,26.00420168067227,9,0.5625,0.3125
12,2017,Los Angeles Chargers,1,26.00420168067227,7,0.5625,0.3125
13,2017,Los Angeles Chargers,1,26.00420168067227,8,0.5625,0.3125
14,2017,Los Angeles Chargers,1,26.00420168067227,7,0.5625,0.3125
15,2017,Los Angeles Chargers,0,26.00420168067227,8,0.5625,0.3125
16,2017,Los Angeles Chargers,1,26.00420168067227,10,0.5625,0.3125
17,2017,Los Angeles Chargers,1,26.00420168067227,10,0.5625,0.3125
1,2018,Los Angeles Chargers,0,25.775,6,0.75,0.5625
2,2018,Los Angeles Chargers,1,25.775,7,0.75,0.5625
3,2018,Los Angeles Chargers,0,25.775,7,0.75,0.5625
4,2018,Los Angeles Chargers,1,25.775,7,0.75,0.5625
5,2018,Los Angeles Chargers,1,25.775,9,0.75,0.5625
6,2018,Los Angeles Chargers,1,25.775,10,0.75,0.5625
7,2018,Los Angeles Chargers,1,25.775,9,0.75,0.5625
9,2018,Los Angeles Chargers,1,25.775,7,0.75,0.5625
10,2018,Los Angeles Chargers,1,25.775,9,0.75,0.5625
11,2018,Los Angeles Chargers,0,25.775,8,0.75,0.5625
12,2018,Los Angeles Chargers,1,25.775,8,0.75,0.5625
13,2018,Los Angeles Chargers,1,25.775,9,0.75,0.5625
14,2018,Los Angeles Chargers,1,25.775,12,0.75,0.5625
15,2018,Los Angeles Chargers,1,25.775,13,0.75,0.5625
16,2018,Los Angeles Chargers,0,25.775,11,0.75,0.5625
17,2018,Los Angeles Chargers,1,25.775,9,0.75,0.5625
1,2019,Los Angeles Chargers,1,25.63013698630137,11,0.3125,0.75
2,2019,Los Angeles Chargers,0,25.63013698630137,11,0.3125,0.75
3,2019,Los Angeles Chargers,0,25.63013698630137,9,0.3125,0.75
4,2019,Los Angeles Chargers,1,25.63013698630137,11,0.3125,0.75
5,2019,Los Angeles Chargers,0,25.63013698630137,12,0.3125,0.75
6,2019,Los Angeles Chargers,0,25.63013698630137,14,0.3125,0.75
7,2019,Los Angeles Chargers,0,25.63013698630137,16,0.3125,0.75
8,2019,Los Angeles Chargers,1,25.63013698630137,15,0.3125,0.75
9,2019,Los Angeles Chargers,1,25.63013698630137,15,0.3125,0.75
10,2019,Los Angeles Chargers,0,25.63013698630137,15,0.3125,0.75
11,2019,Los Angeles Chargers,0,25.63013698630137,15,0.3125,0.75
13,2019,Los Angeles Chargers,0,25.63013698630137,10,0.3125,0.75
14,2019,Los Angeles Chargers,1,25.63013698630137,11,0.3125,0.75
15,2019,Los Angeles Chargers,0,25.63013698630137,9,0.3125,0.75
16,2019,Los Angeles Chargers,0,25.63013698630137,9,0.3125,0.75
17,2019,Los Angeles Chargers,0,25.63013698630137,9,0.3125,0.75
1,2016,Los Angeles Rams,0,24.252354048964218,8,0.25,0.4375
2,2016,Los Angeles Rams,1,24.252354048964218,9,0.25,0.4375
3,2016,Los Angeles Rams,1,24.252354048964218,9,0.25,0.4375
4,2016,Los Angeles Rams,1,24.252354048964218,7,0.25,0.4375
5,2016,Los Angeles Rams,0,24.252354048964218,8,0.25,0.4375
6,2016,Los Angeles Rams,0,24.252354048964218,10,0.25,0.4375
7,2016,Los Angeles Rams,0,24.252354048964218,9,0.25,0.4375
9,2016,Los Angeles Rams,0,24.252354048964218,8,0.25,0.4375
10,2016,Los Angeles Rams,1,24.252354048964218,7,0.25,0.4375
11,2016,Los Angeles Rams,0,24.252354048964218,7,0.25,0.4375
12,2016,Los Angeles Rams,0,24.252354048964218,7,0.25,0.4375
13,2016,Los Angeles Rams,0,24.252354048964218,10,0.25,0.4375
14,2016,Los Angeles Rams,0,24.252354048964218,10,0.25,0.4375
15,2016,Los Angeles Rams,0,24.252354048964218,12,0.25,0.4375
16,2016,Los Angeles Rams,0,24.252354048964218,12,0.25,0.4375
17,2016,Los Angeles Rams,0,24.252354048964218,14,0.25,0.4375
1,2017,Los Angeles Rams,1,25.145263157894735,5,0.6875,0.25
2,2017,Los Angeles Rams,0,25.145263157894735,6,0.6875,0.25
3,2017,Los Angeles Rams,1,25.145263157894735,6,0.6875,0.25
4,2017,Los Angeles Rams,1,25.145263157894735,6,0.6875,0.25
5,2017,Los Angeles Rams,0,25.145263157894735,7,0.6875,0.25
6,2017,Los Angeles Rams,1,25.145263157894735,8,0.6875,0.25
7,2017,Los Angeles Rams,1,25.145263157894735,6,0.6875,0.25
9,2017,Los Angeles Rams,1,25.145263157894735,6,0.6875,0.25
10,2017,Los Angeles Rams,1,25.145263157894735,7,0.6875,0.25
11,2017,Los Angeles Rams,0,25.145263157894735,7,0.6875,0.25
12,2017,Los Angeles Rams,1,25.145263157894735,7,0.6875,0.25
13,2017,Los Angeles Rams,1,25.145263157894735,7,0.6875,0.25
14,2017,Los Angeles Rams,0,25.145263157894735,9,0.6875,0.25
15,2017,Los Angeles Rams,1,25.145263157894735,8,0.6875,0.25
16,2017,Los Angeles Rams,1,25.145263157894735,9,0.6875,0.25
17,2017,Los Angeles Rams,0,25.145263157894735,12,0.6875,0.25
1,2018,Los Angeles Rams,1,25.471153846153847,6,0.8125,0.6875
2,2018,Los Angeles Rams,1,25.471153846153847,7,0.8125,0.6875
3,2018,Los Angeles Rams,1,25.471153846153847,8,0.8125,0.6875
4,2018,Los Angeles Rams,1,25.471153846153847,10,0.8125,0.6875
5,2018,Los Angeles Rams,1,25.471153846153847,9,0.8125,0.6875
6,2018,Los Angeles Rams,1,25.471153846153847,9,0.8125,0.6875
7,2018,Los Angeles Rams,1,25.471153846153847,10,0.8125,0.6875
8,2018,Los Angeles Rams,1,25.471153846153847,11,0.8125,0.6875
9,2018,Los Angeles Rams,0,25.471153846153847,9,0.8125,0.6875
10,2018,Los Angeles Rams,1,25.471153846153847,9,0.8125,0.6875
11,2018,Los Angeles Rams,1,25.471153846153847,10,0.8125,0.6875
13,2018,Los Angeles Rams,1,25.471153846153847,9,0.8125,0.6875
14,2018,Los Angeles Rams,0,25.471153846153847,9,0.8125,0.6875
15,2018,Los Angeles Rams,0,25.471153846153847,10,0.8125,0.6875
16,2018,Los Angeles Rams,1,25.471153846153847,12,0.8125,0.6875
17,2018,Los Angeles Rams,1,25.471153846153847,12,0.8125,0.6875
1,2019,Los Angeles Rams,1,25.2171552660152,3,0.5625,0.8125
2,2019,Los Angeles Rams,1,25.2171552660152,3,0.5625,0.8125
3,2019,Los Angeles Rams,1,25.2171552660152,5,0.5625,0.8125
4,2019,Los Angeles Rams,0,25.2171552660152,3,0.5625,0.8125
5,2019,Los Angeles Rams,0,25.2171552660152,5,0.5625,0.8125
6,2019,Los Angeles Rams,0,25.2171552660152,5,0.5625,0.8125
7,2019,Los Angeles Rams,1,25.2171552660152,7,0.5625,0.8125
8,2019,Los Angeles Rams,1,25.2171552660152,7,0.5625,0.8125
10,2019,Los Angeles Rams,0,25.2171552660152,7,0.5625,0.8125
11,2019,Los Angeles Rams,1,25.2171552660152,10,0.5625,0.8125
12,2019,Los Angeles Rams,0,25.2171552660152,10,0.5625,0.8125
13,2019,Los Angeles Rams,1,25.2171552660152,10,0.5625,0.8125
14,2019,Los Angeles Rams,1,25.2171552660152,10,0.5625,0.8125
15,2019,Los Angeles Rams,0,25.2171552660152,10,0.5625,0.8125
16,2019,Los Angeles Rams,0,25.2171552660152,9,0.5625,0.8125
17,2019,Los Angeles Rams,1,25.2171552660152,11,0.5625,0.8125
1,2016,Miami Dolphins,0,26.153392330383483,8,0.625,0.375
2,2016,Miami Dolphins,0,26.153392330383483,4,0.625,0.375
3,2016,Miami Dolphins,1,26.153392330383483,5,0.625,0.375
4,2016,Miami Dolphins,0,26.153392330383483,7,0.625,0.375
5,2016,Miami Dolphins,0,26.153392330383483,6,0.625,0.375
6,2016,Miami Dolphins,1,26.153392330383483,6,0.625,0.375
7,2016,Miami Dolphins,1,26.153392330383483,7,0.625,0.375
9,2016,Miami Dolphins,1,26.153392330383483,7,0.625,0.375
10,2016,Miami Dolphins,1,26.153392330383483,8,0.625,0.375
11,2016,Miami Dolphins,1,26.153392330383483,10,0.625,0.375
12,2016,Miami Dolphins,1,26.153392330383483,10,0.625,0.375
13,2016,Miami Dolphins,0,26.153392330383483,9,0.625,0.375
14,2016,Miami Dolphins,1,26.153392330383483,11,0.625,0.375
15,2016,Miami Dolphins,1,26.153392330383483,9,0.625,0.375
16,2016,Miami Dolphins,1,26.153392330383483,10,0.625,0.375
17,2016,Miami Dolphins,0,26.153392330383483,12,0.625,0.375
2,2017,Miami Dolphins,1,26.238366571699906,9,0.375,0.625
3,2017,Miami Dolphins,0,26.238366571699906,10,0.375,0.625
4,2017,Miami Dolphins,0,26.238366571699906,12,0.375,0.625
5,2017,Miami Dolphins,1,26.238366571699906,10,0.375,0.625
6,2017,Miami Dolphins,1,26.238366571699906,10,0.375,0.625
7,2017,Miami Dolphins,1,26.238366571699906,10,0.375,0.625
8,2017,Miami Dolphins,0,26.238366571699906,12,0.375,0.625
9,2017,Miami Dolphins,0,26.238366571699906,11,0.375,0.625
10,2017,Miami Dolphins,0,26.238366571699906,11,0.375,0.625
11,2017,Miami Dolphins,0,26.238366571699906,10,0.375,0.625
12,2017,Miami Dolphins,0,26.238366571699906,14,0.375,0.625
13,2017,Miami Dolphins,1,26.238366571699906,16,0.375,0.625
14,2017,Miami Dolphins,1,26.238366571699906,16,0.375,0.625
15,2017,Miami Dolphins,0,26.238366571699906,18,0.375,0.625
16,2017,Miami Dolphins,0,26.238366571699906,18,0.375,0.625
17,2017,Miami Dolphins,0,26.238366571699906,21,0.375,0.625
1,2018,Miami Dolphins,1,26.229941291585128,4,0.4375,0.375
2,2018,Miami Dolphins,1,26.229941291585128,5,0.4375,0.375
3,2018,Miami Dolphins,1,26.229941291585128,5,0.4375,0.375
4,2018,Miami Dolphins,0,26.229941291585128,10,0.4375,0.375
5,2018,Miami Dolphins,0,26.229941291585128,12,0.4375,0.375
6,2018,Miami Dolphins,1,26.229941291585128,12,0.4375,0.375
7,2018,Miami Dolphins,0,26.229941291585128,13,0.4375,0.375
8,2018,Miami Dolphins,0,26.229941291585128,13,0.4375,0.375
9,2018,Miami Dolphins,1,26.229941291585128,12,0.4375,0.375
10,2018,Miami Dolphins,0,26.229941291585128,14,0.4375,0.375
12,2018,Miami Dolphins,0,26.229941291585128,11,0.4375,0.375
13,2018,Miami Dolphins,1,26.229941291585128,13,0.4375,0.375
14,2018,Miami Dolphins,1,26.229941291585128,13,0.4375,0.375
15,2018,Miami Dolphins,0,26.229941291585128,13,0.4375,0.375
16,2018,Miami Dolphins,0,26.229941291585128,17,0.4375,0.375
17,2018,Miami Dolphins,0,26.229941291585128,15,0.4375,0.375
1,2019,Miami Dolphins,0,25.06188340807175,8,0.3125,0.4375
2,2019,Miami Dolphins,0,25.06188340807175,12,0.3125,0.4375
3,2019,Miami Dolphins,0,25.06188340807175,11,0.3125,0.4375
4,2019,Miami Dolphins,0,25.06188340807175,16,0.3125,0.4375
6,2019,Miami Dolphins,0,25.06188340807175,13,0.3125,0.4375
